,Cluster_11,Cluster_7
2138,0,3
2139,0,3
2140,0,3
2141,0,3
2142,0,3
2143,0,3
2144,0,3
2145,0,3
2146,0,3
2147,0,3
2148,0,3
2149,0,3
2150,0,3
2151,0,3
2152,0,3
2153,0,3
2154,0,3
2155,0,3
2156,0,3
2157,0,3
2158,0,3
2159,0,3
2160,0,3
2161,0,3
2162,0,3
2163,0,3
2164,0,3
2165,0,3
2166,0,3
2167,0,3
2168,0,3
2169,0,3
2170,0,3
2171,0,3
2172,0,3
2173,0,3
2174,0,3
2175,0,3
2176,0,3
2177,0,3
2178,0,3
2179,0,3
2180,0,3
2181,0,3
2182,0,3
2183,0,3
2184,0,3
2185,0,3
2186,0,3
2187,0,3
2188,0,3
2189,0,3
2190,0,3
2191,4,0
2192,4,0
2193,4,0
2194,4,0
2195,5,0
2196,5,5
2197,6,5
2198,6,5
2199,6,5
2200,6,5
2201,6,5
2202,1,4
2203,1,4
2204,10,4
2205,10,6
2206,9,6
2207,9,6
2208,9,6
2209,2,6
2210,2,6
2211,2,1
2212,2,1
2213,7,1
2214,7,1
2215,7,1
2216,7,1
2217,7,1
2218,7,3
2219,0,3
2220,0,3
2221,0,3
2222,0,3
2223,0,3
2224,0,3
2225,0,3
2226,0,3
2227,0,3
2228,0,3
2229,0,3
2230,0,3
2231,0,3
2232,0,3
2233,0,3
2234,0,3
2235,0,3
2236,0,3
2237,0,3
2238,0,3
2239,0,3
2240,0,3
2241,0,3
2242,0,3
2243,0,3
2244,0,3
2245,0,3
2246,0,3
2247,0,3
2248,0,3
2249,0,3
2250,0,3
2251,0,3
2252,0,3
2253,0,3
2254,0,3
2255,0,3
2256,0,3
2257,0,3
2258,4,0
2259,4,0
2260,4,0
2261,4,0
2262,4,0
2263,4,0
2264,4,0
2265,4,0
2266,4,0
2267,4,0
2268,4,0
2269,4,0
2270,4,0
2271,4,0
2272,4,0
2273,4,0
2274,4,0
2275,4,0
2276,4,0
2277,4,0
2278,4,0
2279,4,0
2280,4,0
2281,4,0
2282,4,0
2283,4,0
2284,4,0
2285,4,0
2286,4,0
2287,4,0
2288,4,0
2289,4,0
2290,4,0
2291,4,0
2292,4,0
2293,4,0
2294,4,0
2295,4,0
2296,4,0
2297,4,0
2298,4,0
2299,4,0
2300,4,0
2301,4,0
2302,4,0
2303,4,0
2304,4,3
2305,0,3
2306,0,3
2307,0,3
2308,0,3
2309,0,3
2310,0,3
2311,0,3
2312,0,3
2313,0,3
2314,0,3
2315,0,3
2316,0,3
2317,0,3
2318,0,3
2319,0,3
2320,0,3
2321,0,3
2322,0,3
2323,0,3
2324,0,3
2325,0,3
2326,0,3
2327,0,3
2328,0,3
2329,0,3
2330,0,3
2331,0,3
2332,0,3
2333,0,3
2334,0,3
2335,0,3
2336,0,3
2337,0,3
2338,0,3
2339,0,3
2340,0,3
2341,0,3
2342,0,3
2343,0,3
2344,0,3
2345,0,3
2346,0,3
2347,0,3
2348,0,3
2349,0,3
2350,0,3
2351,0,3
2352,0,3
2353,0,3
2354,0,3
2355,0,3
2356,0,3
2357,0,3
2358,0,3
2359,0,3
2360,0,3
2361,0,3
2362,0,3
2363,0,3
2364,0,3
2365,0,3
2366,0,3
2367,0,3
2368,0,3
2369,4,0
2370,4,0
2371,4,0
2372,8,0
2373,8,0
2374,8,2
2375,8,2
2376,8,2
2377,3,2
2378,3,2
2379,3,2
2380,3,2
2381,3,5
2382,6,5
2383,6,5
2384,6,5
2385,1,4
2386,10,4
2387,10,6
2388,9,6
2389,9,6
2390,9,6
2391,9,6
2392,9,6
2393,9,6
2394,2,6
2395,2,1
2396,2,1
2397,2,1
2398,7,1
2399,7,1
2400,7,1
2401,7,1
2402,7,3
2403,7,3
2404,0,3
2405,0,3
2406,0,3
2407,0,3
2408,0,3
2409,0,3
2410,0,3
2411,0,3
2412,0,3
2413,0,3
2414,0,3
2415,0,3
2416,0,3
2417,0,3
2418,0,3
2419,0,3
2420,0,3
2421,0,3
2422,0,3
2423,0,3
2424,0,3
2425,0,3
2426,0,3
2427,0,3
2428,0,3
2429,0,3
2430,0,3
2431,0,3
2432,0,3
2433,0,3
2434,0,3
2435,0,3
2436,0,3
2437,0,3
2438,0,3
2439,0,3
2440,4,0
2441,4,0
2442,4,0
2443,4,0
2444,4,0
2445,4,0
2446,4,0
2447,4,0
2448,4,0
2449,4,0
2450,4,0
2451,4,0
2452,4,0
2453,4,0
2454,4,0
2455,4,0
2456,4,0
2457,4,0
2458,4,0
2459,4,0
2460,4,0
2461,4,0
2462,4,0
2463,4,0
2464,4,0
2465,4,0
2466,4,0
2467,4,0
2468,4,0
2469,4,0
2470,4,0
2471,4,0
2472,4,0
2473,4,0
2474,4,0
2475,4,0
2476,4,0
2477,4,0
2478,4,0
2479,4,0
2480,4,0
2481,4,0
2482,4,0
2483,4,0
2484,4,0
2485,4,0
2486,4,0
2487,4,0
2488,4,0
2489,4,0
2490,4,0
2491,0,3
2492,0,3
2493,0,3
2494,0,3
2495,0,3
2496,0,3
2497,0,3
2498,0,3
2499,0,3
2500,0,3
2501,0,3
2502,0,3
2503,0,3
2504,0,3
2505,0,3
2506,0,3
2507,0,3
2508,0,3
2509,0,3
2510,0,3
2511,0,3
2512,0,3
2513,0,3
2514,0,3
2515,0,3
2516,0,3
2517,0,3
2518,0,3
2519,0,3
2520,0,3
2521,0,3
2522,0,3
2523,0,3
2524,0,3
2525,0,3
2526,0,3
2527,0,3
2528,0,3
2529,0,3
2530,0,3
2531,0,3
2532,0,3
2533,0,3
2534,0,3
2535,0,3
2536,0,3
2537,0,3
2538,0,3
2539,0,3
2540,0,3
2541,0,3
2542,0,3
2543,0,3
2544,0,3
2545,0,3
2546,0,3
2547,0,3
2548,0,3
2549,0,3
2550,0,3
2551,0,3
2552,0,3
2553,0,3
2554,0,3
2555,4,3
2556,4,0
2557,4,0
2558,4,0
2559,5,0
2560,5,5
2561,5,5
2562,6,5
2563,6,5
2564,6,5
2565,6,5
2566,1,4
2567,1,4
2568,10,4
2569,10,6
2570,9,6
2571,9,6
2572,9,6
2573,9,6
2574,2,6
2575,2,1
2576,2,1
2577,2,1
2578,7,1
2579,7,1
2580,7,1
2581,7,1
2582,7,3
2583,7,3
2584,0,3
2585,0,3
2586,0,3
2587,0,3
2588,0,3
2589,0,3
2590,0,3
2591,0,3
2592,0,3
2593,0,3
2594,0,3
2595,0,3
2596,0,3
2597,0,3
2598,0,3
2599,0,3
2600,0,3
2601,0,3
2602,0,3
2603,0,3
2604,0,3
2605,0,3
2606,0,3
2607,0,3
2608,0,3
2609,0,3
2610,0,3
2611,0,3
2612,0,3
2613,0,3
2614,0,3
2615,0,3
2616,0,3
2617,0,3
2618,0,3
2619,0,3
2620,0,3
2621,0,3
2622,0,3
2623,4,3
2624,4,0
2625,4,0
2626,4,0
2627,4,0
2628,4,0
2629,4,0
2630,4,0
2631,4,0
2632,4,0
2633,4,0
2634,4,0
2635,4,0
2636,4,0
2637,4,0
2638,4,0
2639,4,0
2640,4,0
2641,4,0
2642,4,0
2643,4,0
2644,4,0
2645,4,0
2646,4,0
2647,4,0
2648,4,0
2649,4,0
2650,4,0
2651,4,0
2652,4,0
2653,4,0
2654,4,0
2655,4,0
2656,4,0
2657,4,0
2658,4,0
2659,4,0
2660,4,0
2661,4,0
2662,4,0
2663,4,0
2664,4,0
2665,4,0
2666,4,0
2667,4,0
2668,4,0
2669,4,3
2670,0,3
2671,0,3
2672,0,3
2673,0,3
2674,0,3
2675,0,3
2676,0,3
2677,0,3
2678,0,3
2679,0,3
2680,0,3
2681,0,3
2682,0,3
2683,0,3
2684,0,3
2685,0,3
2686,0,3
2687,0,3
2688,0,3
2689,0,3
2690,0,3
2691,0,3
2692,0,3
2693,0,3
2694,0,3
2695,0,3
2696,0,3
2697,0,3
2698,0,3
2699,0,3
2700,0,3
2701,0,3
2702,0,3
2703,0,3
2704,0,3
2705,0,3
2706,0,3
2707,0,3
2708,0,3
2709,0,3
2710,0,3
2711,0,3
2712,0,3
2713,0,3
2714,0,3
2715,0,3
2716,0,3
2717,0,3
2718,0,3
2719,0,3
2720,0,3
2721,0,3
2722,0,3
2723,0,3
2724,0,3
2725,0,3
2726,0,3
2727,0,3
2728,0,3
2729,0,3
2730,0,3
2731,4,0
2732,4,0
2733,4,0
2734,4,0
2735,8,0
2736,8,2
2737,8,2
2738,8,2
2739,3,2
2740,3,2
2741,3,2
2742,3,2
2743,3,5
2744,6,5
2745,6,5
2746,1,4
2747,1,4
2748,10,4
2749,10,6
2750,9,6
2751,9,6
2752,9,6
2753,9,6
2754,9,6
2755,2,6
2756,2,6
2757,2,1
2758,2,1
2759,7,1
2760,7,1
2761,7,1
2762,7,1
2763,7,1
2764,7,3
2765,0,3
2766,0,3
2767,0,3
2768,0,3
2769,0,3
2770,0,3
2771,0,3
2772,0,3
2773,0,3
2774,0,3
2775,0,3
2776,0,3
2777,0,3
2778,0,3
2779,0,3
2780,0,3
2781,0,3
2782,0,3
2783,0,3
2784,0,3
2785,0,3
2786,0,3
2787,0,3
2788,0,3
2789,0,3
2790,0,3
2791,0,3
2792,0,3
2793,0,3
2794,0,3
2795,0,3
2796,0,3
2797,0,3
2798,0,3
2799,0,3
2800,0,3
2801,0,3
2802,4,3
2803,4,0
2804,4,0
2805,4,0
2806,4,0
2807,4,0
2808,4,0
2809,4,0
2810,4,0
2811,4,0
2812,4,0
2813,4,0
2814,4,0
2815,4,0
2816,4,0
2817,4,0
2818,4,0
2819,4,0
2820,4,0
2821,4,0
2822,4,0
2823,4,0
2824,4,0
2825,4,0
2826,4,0
2827,4,0
2828,4,0
2829,4,0
2830,4,0
2831,4,0
2832,4,0
2833,4,0
2834,4,0
2835,4,0
2836,4,0
2837,4,0
2838,4,0
2839,4,0
2840,4,0
2841,4,0
2842,4,0
2843,4,0
2844,4,0
2845,4,0
2846,4,0
2847,4,0
2848,4,0
2849,4,0
2850,4,0
2851,4,0
2852,0,3
2853,0,3
2854,0,3
2855,0,3
2856,0,3
2857,0,3
2858,0,3
2859,0,3
2860,0,3
2861,0,3
2862,0,3
2863,0,3
2864,0,3
2865,0,3
2866,0,3
2867,0,3
2868,0,3
2869,0,3
2870,0,3
2871,0,3
2872,0,3
2873,0,3
2874,0,3
2875,0,3
2876,0,3
2877,0,3
2878,0,3
2879,0,3
2880,0,3
2881,0,3
2882,0,3
2883,0,3
2884,0,3
2885,0,3
2886,0,3
2887,0,3
2888,0,3
2889,0,3
2890,0,3
2891,0,3
2892,0,3
2893,0,3
2894,0,3
2895,0,3
2896,0,3
2897,0,3
2898,0,3
2899,0,3
2900,0,3
2901,0,3
2902,0,3
2903,0,3
2904,0,3
2905,0,3
2906,0,3
2907,0,3
2908,0,3
2909,0,3
2910,0,3
2911,0,3
2912,0,3
2913,0,3
2914,0,3
2915,0,3
2916,0,3
2917,0,3
2918,0,3
2919,0,3
2920,4,0
2921,4,0
2922,4,0
2923,5,0
2924,5,0
2925,5,5
2926,6,5
2927,6,5
2928,6,5
2929,6,5
2930,1,5
2931,1,4
2932,1,4
2933,10,4
2934,10,6
2935,9,6
2936,9,6
2937,9,6
2938,2,6
2939,2,6
2940,2,1
2941,2,1
2942,7,1
2943,7,1
2944,7,1
2945,7,1
2946,7,1
2947,7,3
2948,0,3
2949,0,3
2950,0,3
2951,0,3
2952,0,3
2953,0,3
2954,0,3
2955,0,3
2956,0,3
2957,0,3
2958,0,3
2959,0,3
2960,0,3
2961,0,3
2962,0,3
2963,0,3
2964,0,3
2965,0,3
2966,0,3
2967,0,3
2968,0,3
2969,0,3
2970,0,3
2971,0,3
2972,0,3
2973,0,3
2974,0,3
2975,0,3
2976,0,3
2977,0,3
2978,0,3
2979,0,3
2980,0,3
2981,0,3
2982,0,3
2983,0,3
2984,0,3
2985,0,3
2986,0,3
2987,4,0
2988,4,0
2989,4,0
2990,4,0
2991,4,0
2992,4,0
2993,4,0
2994,4,0
2995,4,0
2996,4,0
2997,4,0
2998,4,0
2999,4,0
3000,4,0
3001,4,0
3002,4,0
3003,4,0
3004,4,0
3005,4,0
3006,4,0
3007,4,0
3008,4,0
3009,4,0
3010,4,0
3011,4,0
3012,4,0
3013,4,0
3014,4,0
3015,4,0
3016,4,0
3017,4,0
3018,4,0
3019,4,0
3020,4,0
3021,4,0
3022,4,0
3023,4,0
3024,4,0
3025,4,0
3026,4,0
3027,4,0
3028,4,0
3029,4,0
3030,4,0
3031,4,0
3032,4,0
3033,4,0
3034,4,3
3035,0,3
3036,0,3
3037,0,3
3038,0,3
3039,0,3
3040,0,3
3041,0,3
3042,0,3
3043,0,3
3044,0,3
3045,0,3
3046,0,3
3047,0,3
3048,0,3
3049,0,3
3050,0,3
3051,0,3
3052,0,3
3053,0,3
3054,0,3
3055,0,3
3056,0,3
3057,0,3
3058,0,3
3059,0,3
3060,0,3
3061,0,3
3062,0,3
3063,0,3
3064,0,3
3065,0,3
3066,0,3
3067,0,3
3068,0,3
3069,0,3
3070,0,3
3071,0,3
3072,0,3
3073,0,3
3074,0,3
3075,0,3
3076,0,3
3077,0,3
3078,0,3
3079,0,3
3080,0,3
3081,0,3
3082,0,3
3083,0,3
3084,0,3
3085,0,3
3086,0,3
3087,0,3
3088,0,3
3089,0,3
3090,0,3
3091,0,3
3092,0,3
3093,0,3
3094,0,3
3095,4,0
3096,4,0
3097,4,0
3098,8,0
3099,8,0
3100,8,2
3101,8,2
3102,8,2
3103,3,2
3104,3,2
3105,3,2
3106,3,5
3107,6,5
3108,6,5
3109,6,5
3110,1,4
3111,1,4
3112,10,4
3113,10,6
3114,9,6
3115,9,6
3116,9,6
3117,9,6
3118,9,6
3119,2,6
3120,2,6
3121,2,1
3122,2,1
3123,7,1
3124,7,1
3125,7,1
3126,7,1
3127,7,1
3128,7,3
3129,7,3
3130,0,3
3131,0,3
3132,0,3
3133,0,3
3134,0,3
3135,0,3
3136,0,3
3137,0,3
3138,0,3
3139,0,3
3140,0,3
3141,0,3
3142,0,3
3143,0,3
3144,0,3
3145,0,3
3146,0,3
3147,0,3
3148,0,3
3149,0,3
3150,0,3
3151,0,3
3152,0,3
3153,0,3
3154,0,3
3155,0,3
3156,0,3
3157,0,3
3158,0,3
3159,0,3
3160,0,3
3161,0,3
3162,0,3
3163,0,3
3164,0,3
3165,4,3
3166,4,0
3167,4,0
3168,4,0
3169,4,0
3170,4,0
3171,4,0
3172,4,0
3173,4,0
3174,4,0
3175,4,0
3176,4,0
3177,4,0
3178,4,0
3179,4,0
3180,4,0
3181,4,0
3182,4,0
3183,4,0
3184,4,0
3185,4,0
3186,4,0
3187,4,0
3188,4,0
3189,4,0
3190,4,0
3191,4,0
3192,4,0
3193,4,0
3194,4,0
3195,4,0
3196,4,0
3197,4,0
3198,4,0
3199,4,0
3200,4,0
3201,4,0
3202,4,0
3203,4,0
3204,4,0
3205,4,0
3206,4,0
3207,4,0
3208,4,0
3209,4,0
3210,4,0
3211,4,0
3212,4,0
3213,4,0
3214,4,0
3215,4,0
3216,4,0
3217,0,3
3218,0,3
3219,0,3
3220,0,3
3221,0,3
3222,0,3
3223,0,3
3224,0,3
3225,0,3
3226,0,3
3227,0,3
3228,0,3
3229,0,3
3230,0,3
3231,0,3
3232,0,3
3233,0,3
3234,0,3
3235,0,3
3236,0,3
3237,0,3
3238,0,3
3239,0,3
3240,0,3
3241,0,3
3242,0,3
3243,0,3
3244,0,3
3245,0,3
3246,0,3
3247,0,3
3248,0,3
3249,0,3
3250,0,3
3251,0,3
3252,0,3
3253,0,3
3254,0,3
3255,0,3
3256,0,3
3257,0,3
3258,0,3
3259,0,3
3260,0,3
3261,0,3
3262,0,3
3263,0,3
3264,0,3
3265,0,3
3266,0,3
3267,0,3
3268,0,3
3269,0,3
3270,0,3
3271,0,3
3272,0,3
3273,0,3
3274,0,3
3275,0,3
3276,0,3
3277,0,3
3278,0,3
3279,0,3
3280,0,3
3281,0,3
3282,4,0
3283,4,0
3284,4,0
3285,5,0
3286,5,5
3287,5,5
3288,6,5
3289,6,5
3290,6,5
3291,6,5
3292,1,4
3293,1,4
3294,10,4
3295,10,6
3296,9,6
3297,9,6
3298,9,6
3299,9,6
3300,2,6
3301,2,6
3302,2,1
3303,2,1
3304,7,1
3305,7,1
3306,7,1
3307,7,1
3308,7,1
3309,7,3
3310,0,3
3311,0,3
3312,0,3
3313,0,3
3314,0,3
3315,0,3
3316,0,3
3317,0,3
3318,0,3
3319,0,3
3320,0,3
3321,0,3
3322,0,3
3323,0,3
3324,0,3
3325,0,3
3326,0,3
3327,0,3
3328,0,3
3329,0,3
3330,0,3
3331,0,3
3332,0,3
3333,0,3
3334,0,3
3335,0,3
3336,0,3
3337,0,3
3338,0,3
3339,0,3
3340,0,3
3341,0,3
3342,0,3
3343,0,3
3344,0,3
3345,0,3
3346,0,3
3347,0,3
3348,4,3
3349,4,0
3350,4,0
3351,4,0
3352,4,0
3353,4,0
3354,4,0
3355,4,0
3356,4,0
3357,4,0
3358,4,0
3359,4,0
3360,4,0
3361,4,0
3362,4,0
3363,4,0
3364,4,0
3365,4,0
3366,4,0
3367,4,0
3368,4,0
3369,4,0
3370,4,0
3371,4,0
3372,4,0
3373,4,0
3374,4,0
3375,4,0
3376,4,0
3377,4,0
3378,4,0
3379,4,0
3380,4,0
3381,4,0
3382,4,0
3383,4,0
3384,4,0
3385,4,0
3386,4,0
3387,4,0
3388,4,0
3389,4,0
3390,4,0
3391,4,0
3392,4,0
3393,4,0
3394,4,0
3395,0,3
3396,0,3
3397,0,3
3398,0,3
3399,0,3
3400,0,3
3401,0,3
3402,0,3
3403,0,3
3404,0,3
3405,0,3
3406,0,3
3407,0,3
3408,0,3
3409,0,3
3410,0,3
3411,0,3
3412,0,3
3413,0,3
3414,0,3
3415,0,3
3416,0,3
3417,0,3
3418,0,3
3419,0,3
3420,0,3
3421,0,3
3422,0,3
3423,0,3
3424,0,3
3425,0,3
3426,0,3
3427,0,3
3428,0,3
3429,0,3
3430,0,3
3431,0,3
3432,0,3
3433,0,3
3434,0,3
3435,0,3
3436,0,3
3437,0,3
3438,0,3
3439,0,3
3440,0,3
3441,0,3
3442,0,3
3443,0,3
3444,0,3
3445,0,3
3446,0,3
3447,0,3
3448,0,3
3449,0,3
3450,0,3
3451,0,3
3452,0,3
3453,0,3
3454,0,3
3455,0,3
3456,0,3
3457,0,3
3458,0,3
3459,4,0
3460,4,0
3461,4,0
3462,4,0
3463,8,0
3464,8,2
3465,8,2
3466,8,2
3467,8,2
3468,3,2
3469,3,2
3470,3,2
3471,3,5
3472,6,5
3473,6,5
3474,6,5
3475,1,4
3476,1,4
3477,10,4
3478,10,6
3479,9,6
3480,9,6
3481,9,6
3482,9,6
3483,9,6
3484,2,6
3485,2,6
3486,2,1
3487,2,1
3488,7,1
3489,7,1
3490,7,1
3491,7,1
3492,7,1
3493,7,3
3494,0,3
3495,0,3
3496,0,3
3497,0,3
3498,0,3
3499,0,3
3500,0,3
3501,0,3
3502,0,3
3503,0,3
3504,0,3
3505,0,3
3506,0,3
3507,0,3
3508,0,3
3509,0,3
3510,0,3
3511,0,3
3512,0,3
3513,0,3
3514,0,3
3515,0,3
3516,0,3
3517,0,3
3518,0,3
3519,0,3
3520,0,3
3521,0,3
3522,0,3
3523,0,3
3524,0,3
3525,0,3
3526,0,3
3527,0,3
3528,0,3
3529,0,3
3530,0,3
3531,4,0
3532,4,0
3533,4,0
3534,4,0
3535,4,0
3536,4,0
3537,4,0
3538,4,0
3539,4,0
3540,4,0
3541,4,0
3542,4,0
3543,4,0
3544,4,0
3545,4,0
3546,4,0
3547,4,0
3548,4,0
3549,4,0
3550,4,0
3551,4,0
3552,4,0
3553,4,0
3554,4,0
3555,4,0
3556,4,0
3557,4,0
3558,4,0
3559,4,0
3560,4,0
3561,4,0
3562,4,0
3563,4,0
3564,4,0
3565,4,0
3566,4,0
3567,4,0
3568,4,0
3569,4,0
3570,4,0
3571,4,0
3572,4,0
3573,4,0
3574,4,0
3575,4,0
3576,4,0
3577,4,0
3578,4,0
3579,4,0
3580,4,0
3581,0,3
3582,0,3
3583,0,3
3584,0,3
3585,0,3
3586,0,3
3587,0,3
3588,0,3
3589,0,3
3590,0,3
3591,0,3
3592,0,3
3593,0,3
3594,0,3
3595,0,3
3596,0,3
3597,0,3
3598,0,3
3599,0,3
3600,0,3
3601,0,3
3602,0,3
3603,0,3
3604,0,3
3605,0,3
3606,0,3
3607,0,3
3608,0,3
3609,0,3
3610,0,3
3611,0,3
3612,0,3
3613,0,3
3614,0,3
3615,0,3
3616,0,3
3617,0,3
3618,0,3
3619,0,3
3620,0,3
3621,0,3
3622,0,3
3623,0,3
3624,0,3
3625,0,3
3626,0,3
3627,0,3
3628,0,3
3629,0,3
3630,0,3
3631,0,3
3632,0,3
3633,0,3
3634,0,3
3635,0,3
3636,0,3
3637,0,3
3638,0,3
3639,0,3
3640,0,3
3641,0,3
3642,0,3
3643,0,3
3644,0,3
3645,0,3
3646,0,3
3647,4,0
3648,4,0
3649,4,0
3650,4,0
3651,5,0
3652,5,5
3653,6,5
3654,6,5
3655,6,5
3656,6,5
3657,6,5
3658,1,4
3659,1,4
3660,10,4
3661,10,6
3662,9,6
3663,9,6
3664,9,6
3665,2,6
3666,2,6
3667,2,1
3668,2,1
3669,7,1
3670,7,1
3671,7,1
3672,7,1
3673,7,3
3674,7,3
3675,0,3
3676,0,3
3677,0,3
3678,0,3
3679,0,3
3680,0,3
3681,0,3
3682,0,3
3683,0,3
3684,0,3
3685,0,3
3686,0,3
3687,0,3
3688,0,3
3689,0,3
3690,0,3
3691,0,3
3692,0,3
3693,0,3
3694,0,3
3695,0,3
3696,0,3
3697,0,3
3698,0,3
3699,0,3
3700,0,3
3701,0,3
3702,0,3
3703,0,3
3704,0,3
3705,0,3
3706,0,3
3707,0,3
3708,0,3
3709,0,3
3710,0,3
3711,0,3
3712,0,3
3713,0,3
3714,4,3
3715,4,0
3716,4,0
3717,4,0
3718,4,0
3719,4,0
3720,4,0
3721,4,0
3722,4,0
3723,4,0
3724,4,0
3725,4,0
3726,4,0
3727,4,0
3728,4,0
3729,4,0
3730,4,0
3731,4,0
3732,4,0
3733,4,0
3734,4,0
3735,4,0
3736,4,0
3737,4,0
3738,4,0
3739,4,0
3740,4,0
3741,4,0
3742,4,0
3743,4,0
3744,4,0
3745,4,0
3746,4,0
3747,4,0
3748,4,0
3749,4,0
3750,4,0
3751,4,0
3752,4,0
3753,4,0
3754,4,0
3755,4,0
3756,4,0
3757,4,0
3758,4,0
3759,4,0
3760,4,0
3761,4,0
3762,0,3
3763,0,3
3764,0,3
3765,0,3
3766,0,3
3767,0,3
3768,0,3
3769,0,3
3770,0,3
3771,0,3
3772,0,3
3773,0,3
3774,0,3
3775,0,3
3776,0,3
3777,0,3
3778,0,3
3779,0,3
3780,0,3
3781,0,3
3782,0,3
3783,0,3
3784,0,3
3785,0,3
3786,0,3
3787,0,3
3788,0,3
3789,0,3
3790,0,3
3791,0,3
3792,0,3
3793,0,3
3794,0,3
3795,0,3
3796,0,3
3797,0,3
3798,0,3
3799,0,3
3800,0,3
3801,0,3
3802,0,3
3803,0,3
3804,0,3
3805,0,3
3806,0,3
3807,0,3
3808,0,3
3809,0,3
3810,0,3
3811,0,3
3812,0,3
3813,0,3
3814,0,3
3815,0,3
3816,0,3
3817,0,3
3818,0,3
3819,0,3
3820,0,3
3821,0,3
3822,0,3
3823,4,0
3824,4,0
3825,4,0
3826,8,0
3827,8,0
3828,8,2
3829,8,2
3830,8,2
3831,3,2
3832,3,2
3833,3,2
3834,3,2
3835,3,5
3836,6,5
3837,6,5
3838,1,5
3839,1,4
3840,10,4
3841,10,6
3842,9,6
3843,9,6
3844,9,6
3845,9,6
3846,9,6
3847,9,6
3848,2,6
3849,2,1
3850,2,1
3851,7,1
3852,7,1
3853,7,1
3854,7,1
3855,7,1
3856,7,3
3857,7,3
3858,0,3
3859,0,3
3860,0,3
3861,0,3
3862,0,3
3863,0,3
3864,0,3
3865,0,3
3866,0,3
3867,0,3
3868,0,3
3869,0,3
3870,0,3
3871,0,3
3872,0,3
3873,0,3
3874,0,3
3875,0,3
3876,0,3
3877,0,3
3878,0,3
3879,0,3
3880,0,3
3881,0,3
3882,0,3
3883,0,3
3884,0,3
3885,0,3
3886,0,3
3887,0,3
3888,0,3
3889,0,3
3890,0,3
3891,0,3
3892,0,3
3893,0,3
3894,4,3
3895,4,0
3896,4,0
3897,4,0
3898,4,0
3899,4,0
3900,4,0
3901,4,0
3902,4,0
3903,4,0
3904,4,0
3905,4,0
3906,4,0
3907,4,0
3908,4,0
3909,4,0
3910,4,0
3911,4,0
3912,4,0
3913,4,0
3914,4,0
3915,4,0
3916,4,0
3917,4,0
3918,4,0
3919,4,0
3920,4,0
3921,4,0
3922,4,0
3923,4,0
3924,4,0
3925,4,0
3926,4,0
3927,4,0
3928,4,0
3929,4,0
3930,4,0
3931,4,0
3932,4,0
3933,4,0
3934,4,0
3935,4,0
3936,4,0
3937,4,0
3938,4,0
3939,4,0
3940,4,0
3941,4,0
3942,4,0
3943,4,0
3944,4,0
3945,4,3
3946,0,3
3947,0,3
3948,0,3
3949,0,3
3950,0,3
3951,0,3
3952,0,3
3953,0,3
3954,0,3
3955,0,3
3956,0,3
3957,0,3
3958,0,3
3959,0,3
3960,0,3
3961,0,3
3962,0,3
3963,0,3
3964,0,3
3965,0,3
3966,0,3
3967,0,3
3968,0,3
3969,0,3
3970,0,3
3971,0,3
3972,0,3
3973,0,3
3974,0,3
3975,0,3
3976,0,3
3977,0,3
3978,0,3
3979,0,3
3980,0,3
3981,0,3
3982,0,3
3983,0,3
3984,0,3
3985,0,3
3986,0,3
3987,0,3
3988,0,3
3989,0,3
3990,0,3
3991,0,3
3992,0,3
3993,0,3
3994,0,3
3995,0,3
3996,0,3
3997,0,3
3998,0,3
3999,0,3
4000,0,3
4001,0,3
4002,0,3
4003,0,3
4004,0,3
4005,0,3
4006,0,3
4007,0,3
4008,0,3
4009,0,3
4010,0,3
4011,0,3
4012,4,0
4013,4,0
4014,4,0
4015,5,0
4016,5,0
4017,5,5
4018,6,5
4019,6,5
4020,6,5
4021,6,5
4022,6,5
4023,1,4
4024,1,4
4025,10,4
4026,10,6
4027,9,6
4028,9,6
4029,9,6
4030,2,6
4031,2,6
4032,2,1
4033,2,1
4034,7,1
4035,7,1
4036,7,1
4037,7,1
4038,7,3
4039,7,3
4040,0,3
4041,0,3
4042,0,3
4043,0,3
4044,0,3
4045,0,3
4046,0,3
4047,0,3
4048,0,3
4049,0,3
4050,0,3
4051,0,3
4052,0,3
4053,0,3
4054,0,3
4055,0,3
4056,0,3
4057,0,3
4058,0,3
4059,0,3
4060,0,3
4061,0,3
4062,0,3
4063,0,3
4064,0,3
4065,0,3
4066,0,3
4067,0,3
4068,0,3
4069,0,3
4070,0,3
4071,0,3
4072,0,3
4073,0,3
4074,0,3
4075,0,3
4076,0,3
4077,0,3
4078,0,3
4079,0,3
4080,4,0
4081,4,0
4082,4,0
4083,4,0
4084,4,0
4085,4,0
4086,4,0
4087,4,0
4088,4,0
4089,4,0
4090,4,0
4091,4,0
4092,4,0
4093,4,0
4094,4,0
4095,4,0
4096,4,0
4097,4,0
4098,4,0
4099,4,0
4100,4,0
4101,4,0
4102,4,0
4103,4,0
4104,4,0
4105,4,0
4106,4,0
4107,4,0
4108,4,0
4109,4,0
4110,4,0
4111,4,0
4112,4,0
4113,4,0
4114,4,0
4115,4,0
4116,4,0
4117,4,0
4118,4,0
4119,4,0
4120,4,0
4121,4,0
4122,4,0
4123,4,0
4124,4,0
4125,4,0
4126,4,3
4127,0,3
4128,0,3
4129,0,3
4130,0,3
4131,0,3
4132,0,3
4133,0,3
4134,0,3
